year,bangumi_id,title_cn,title,platform,reason,bangumi_url
2006,219905,叶祥明美术馆 LINE,葉祥明美術館 LINE,OVA,country_unknown,https://bgm.tv/subject/219905
2006,305160,新鬼武者梦之黎明,新 鬼武者 DAWN OF DREAMS THE STORY,OVA,country_unknown,https://bgm.tv/subject/305160
2006,35798,警察战车队 TANK S.W.A.T.,警察戦車隊 TANK S.W.A.T.,OVA,country_unknown,https://bgm.tv/subject/35798
2006,79983,雨中罪恶,Sin in the Rain,OVA,country_unknown,https://bgm.tv/subject/79983
2006,126729,我的小马：公主大道,My Little Pony: The Princess Promenade,OVA,country_unknown,https://bgm.tv/subject/126729
2006,48746,攻壳机动队 S.A.C. 2nd GIG 个别的十一人,攻殻機動隊 S.A.C. 2nd GIG Individual Eleven,OVA,country_unknown,https://bgm.tv/subject/48746
2006,579361,,ガラクタの町,OVA,archive_subject_missing,https://bgm.tv/subject/579361
2006,653911,熊野古道民间故事,熊野古道民話集,OVA,country_unknown,https://bgm.tv/subject/653911
2006,1925,死神剧场版 无人的回忆,劇場版BLEACH MEMORIES OF NOBODY,Movie,country_unknown,https://bgm.tv/subject/1925
2006,113083,狐狸与猎狗2：永远的朋友,The Fox and the Hound 2,Movie,country_unknown,https://bgm.tv/subject/113083
2006,541281,,Lauras Weihnachtsstern,Movie,country_unknown,https://bgm.tv/subject/541281
2006,58959,鼠国流浪记,Flushed Away,Movie,country_unknown,https://bgm.tv/subject/58959
2006,35854,彼德与狼,Peter and the Wolf,Movie,country_unknown,https://bgm.tv/subject/35854
2006,646188,,John Paul II – The Friend of All Humanity,Movie,country_unknown,https://bgm.tv/subject/646188
2006,147828,血茶与红绳,Blood Tea and Red String,Movie,country_unknown,https://bgm.tv/subject/147828
2006,111271,丛林大反攻,Open Season,Movie,country_unknown,https://bgm.tv/subject/111271
2006,113082,熊的传说2,Brother Bear 2,Movie,country_unknown,https://bgm.tv/subject/113082
2006,111255,疯狂农庄,Barnyard,Movie,country_unknown,https://bgm.tv/subject/111255
2006,144505,呆呆精灵,Hui Buh,Movie,country_unknown,https://bgm.tv/subject/144505
2006,61828,西岳奇童,西岳奇童,Movie,country_unknown,https://bgm.tv/subject/61828
2006,646185,,ዋሻው,Movie,country_unknown,https://bgm.tv/subject/646185
2006,547537,南瓜饼,호박전,Movie,country_unknown,https://bgm.tv/subject/547537
2006,58958,篱笆墙外,Over the Hedge,Movie,country_unknown,https://bgm.tv/subject/58958
2006,116173,芭比之奇幻日记,The Barbie Diaries,Movie,country_unknown,https://bgm.tv/subject/116173
2006,113081,狂野大自然,The Wild,Movie,country_unknown,https://bgm.tv/subject/113081
2006,311179,高卢英雄大战维京海盗,Astérix et les Vikings,Movie,country_unknown,https://bgm.tv/subject/311179
2006,4041,立食师列传,立喰師列伝,Movie,country_unknown,https://bgm.tv/subject/4041
2006,116167,芭比梦幻仙境之人鱼公主,Barbie: Mermaidia,Movie,country_unknown,https://bgm.tv/subject/116167
2006,646184,,生肖传奇,Movie,country_unknown,https://bgm.tv/subject/646184
2006,33701,,勇闯天下,Movie,country_unknown,https://bgm.tv/subject/33701
2006,561907,寻找泰坦尼克号,Tentacolino,Movie,country_unknown,https://bgm.tv/subject/561907
2006,105739,小战象,ก้านกล้วย,Movie,country_unknown,https://bgm.tv/subject/105739
2006,127201,盲区行者,A Scanner Darkly,Movie,country_unknown,https://bgm.tv/subject/127201
2006,147474,咸海与神磨2,Fimfárum 2,Movie,country_unknown,https://bgm.tv/subject/147474
2006,147751,大笨象会上瘾,Slipp Jimmy fri,Movie,country_unknown,https://bgm.tv/subject/147751
2006,147753,复活,Renaissance,Movie,country_unknown,https://bgm.tv/subject/147753
2006,147759,克里斯蒂一家,The Christies,Movie,country_unknown,https://bgm.tv/subject/147759
2006,35864,绅士决斗,A Gentlemen's Duel,Movie,country_unknown,https://bgm.tv/subject/35864
2006,47155,,燕尾蝶,Movie,country_unknown,https://bgm.tv/subject/47155
2006,49700,大象之夢,Elephants Dream,Movie,country_unknown,https://bgm.tv/subject/49700
2006,467275,,All stars,Movie,country_unknown,https://bgm.tv/subject/467275
2007,497594,悠久之翼Prologue,ef - a tale of memories. ~prologue~,OVA,country_unknown,https://bgm.tv/subject/497594
2007,53687,天保异闻妖奇士 奇士神曲,天保異聞 妖奇士 奇士神曲,OVA,country_unknown,https://bgm.tv/subject/53687
2007,3744,血色花园 -死之少女-,RED GARDEN Dead Girls,OVA,country_unknown,https://bgm.tv/subject/3744
2007,6993,最游记RELOAD 埋葬篇,最遊記RELOAD -burial-,OVA,country_unknown,https://bgm.tv/subject/6993
2007,1790,AIKa R-16:处女任务,AIKa R-16:VIRGIN MISSION,OVA,country_unknown,https://bgm.tv/subject/1790
2007,1265,杀戮公主,MURDER PRINCESS,OVA,country_unknown,https://bgm.tv/subject/1265
2007,126731,我的小马驹：一个非常小马的地方,My Little Pony: A Very Pony Place,OVA,country_unknown,https://bgm.tv/subject/126731
2007,68953,.hack//G.U.回归者,.hack//G.U. Returner,OVA,country_unknown,https://bgm.tv/subject/68953
2007,40932,.hack//G.U.三部曲,.hack//G.U. TRILOGY,Movie,country_unknown,https://bgm.tv/subject/40932
2007,662582,魔法俏佳人：失落王国的秘密,Winx Club - Il segreto del regno perduto,Movie,country_unknown,https://bgm.tv/subject/662582
2007,131722,飞出个未来大电影1：班德大行动,Futurama: Bender's Big Score,Movie,country_unknown,https://bgm.tv/subject/131722
2007,130951,堂吉诃德外传,Donkey Xote,Movie,country_unknown,https://bgm.tv/subject/130951
2007,126831,贝奥武夫,Beowulf,Movie,country_unknown,https://bgm.tv/subject/126831
2007,38430,爆炸头武士 剧场版,Afro Samurai 劇場版,Movie,country_unknown,https://bgm.tv/subject/38430
2007,6235,苹果核战记2,EX MACHINA,Movie,country_unknown,https://bgm.tv/subject/6235
2007,136483,超人之死,Superman Doomsday,Movie,country_unknown,https://bgm.tv/subject/136483
2007,3686,剧场版 CLANNAD,劇場版 CLANNAD,Movie,country_unknown,https://bgm.tv/subject/3686
2007,113258,迪士尼公主奇幻旅程之向梦想飞翔,Disney Princess Enchanted Tales: Follow Your Dreams,Movie,country_unknown,https://bgm.tv/subject/113258
2007,84689,天使特警 剧场版 黎明篇,KIDDY GRADE -TRUTH DAWN-（黎明篇）,Movie,country_unknown,https://bgm.tv/subject/84689
2007,25550,塔拉星球之战,Battle for Terra,Movie,country_unknown,https://bgm.tv/subject/25550
2007,84688,天使特警 剧场版 泛滥篇,KIDDY GRADE -MAELSTROM-（氾濫篇）,Movie,country_unknown,https://bgm.tv/subject/84688
2007,200447,地狱男爵：铁血惊魂,Hellboy: Blood and Iron,Movie,country_unknown,https://bgm.tv/subject/200447
2007,581412,蚊子骑车大冒险,Cykelmyggen og Dansemyggen,Movie,country_unknown,https://bgm.tv/subject/581412
2007,10687,方舟,The Ark,Movie,country_unknown,https://bgm.tv/subject/10687
2007,124686,二维世界,Flatland,Movie,country_unknown,https://bgm.tv/subject/124686
2007,649534,黑色天花板,Must lagi,Movie,country_unknown,https://bgm.tv/subject/649534
2007,461513,饮料杯历险记,Aqua Teen Hunger Force Colon Movie Film for Theaters,Movie,country_unknown,https://bgm.tv/subject/461513
2007,84687,天使特警 剧场版 觉醒篇,KIDDY GRADE -IGNITION-（覚醒編）,Movie,country_unknown,https://bgm.tv/subject/84687
2007,300721,倒霉熊之茶杯旅行记,빼꼼의 머그잔 여행,Movie,country_unknown,https://bgm.tv/subject/300721
2007,646189,黑色电影,Film Noir,Movie,country_unknown,https://bgm.tv/subject/646189
2007,200446,地狱男爵动画版：风暴之剑,Hellboy Animated: Sword of Storms,Movie,country_unknown,https://bgm.tv/subject/200446
2007,403433,少年泰坦：东京攻略,Teen Titans: Trouble in Tokyo,Movie,country_unknown,https://bgm.tv/subject/403433
2007,36148,捷克惊魂夜,Jedné noci v jednom meste,Movie,country_unknown,https://bgm.tv/subject/36148
2007,219611,自深渊中,De Profundis,Movie,country_unknown,https://bgm.tv/subject/219611
2007,486369,芝加哥10,Chicago 10,Movie,country_unknown,https://bgm.tv/subject/486369
2007,89880,太空堡垒：暗影编年,Robotech: The Shadow Chronicles,Movie,country_unknown,https://bgm.tv/subject/89880
2007,36147,坐火车的女人,Madame Tutli-Putli,Movie,country_unknown,https://bgm.tv/subject/36147
2007,137102,永不止步,Keep Walking,Movie,country_unknown,https://bgm.tv/subject/137102
2007,147787,嗡嗡总动员,Max & Co,Movie,country_unknown,https://bgm.tv/subject/147787
2007,147788,三个强盗,Die drei Räuber,Movie,country_unknown,https://bgm.tv/subject/147788
2007,392719,咯咯,Cot Cot,Movie,country_unknown,https://bgm.tv/subject/392719
2007,630415,星际赛车,Race,Movie,country_unknown,https://bgm.tv/subject/630415
2008,10557,switch缉毒特搜班,switch,OVA,country_unknown,https://bgm.tv/subject/10557
2008,3359,亲吻姐姐OAD,kiss×sis OAD,OVA,country_unknown,https://bgm.tv/subject/3359
2008,144666,航海王：ROMANCE DAWN STORY,ONE PIECE ROMANCE DAWN STORY,OVA,country_unknown,https://bgm.tv/subject/144666
2008,1396,绝对冲击,絶対衝激 ～PLATONIC HEART～,OVA,country_unknown,https://bgm.tv/subject/1396
2008,3787,神枪少女 -IL TEATRINO- OVA,GUNSLINGER GIRL -IL TEATRINO OVA,OVA,country_unknown,https://bgm.tv/subject/3787
2008,513599,悠久之翼2Prologue,ef - a tale of melodies. ~prologue~,OVA,country_unknown,https://bgm.tv/subject/513599
2008,47691,偶像大师 Live For You!,THE IDOLM@STER Live For You!,OVA,country_unknown,https://bgm.tv/subject/47691
2008,54764,日在校园OVA 情人节,School Days 「Valentine Days」,OVA,country_unknown,https://bgm.tv/subject/54764
2008,697420,小机器人,Robozinhos,OVA,country_unknown,https://bgm.tv/subject/697420
2008,64544,远在天边,Lost and Found,Movie,country_unknown,https://bgm.tv/subject/64544
2008,130957,浪漫鼠德佩罗,The Tale of Despereaux,Movie,country_unknown,https://bgm.tv/subject/130957
2008,4559,德尔哥,Delgo,Movie,country_unknown,https://bgm.tv/subject/4559
2008,30121,米芽米咕人,Mia et le Migou,Movie,country_unknown,https://bgm.tv/subject/30121
2008,115250,幸存的希德,Surviving Sid,Movie,country_unknown,https://bgm.tv/subject/115250
2008,116178,芭比之圣诞颂歌,Barbie in a Christmas Carol,Movie,country_unknown,https://bgm.tv/subject/116178
2008,131859,飞出个未来大电影3：班德的游戏,Futurama: Bender's Game,Movie,country_unknown,https://bgm.tv/subject/131859
2008,497987,流浪狗罗密欧,Roadside Romeo,Movie,country_unknown,https://bgm.tv/subject/497987
2008,39610,地狱天使,HELLS,Movie,country_unknown,https://bgm.tv/subject/39610
2008,266281,山羊的故事,Kozí príbeh,Movie,country_unknown,https://bgm.tv/subject/266281
2008,119849,极地大冒险,Niko - Lentäjän poika,Movie,country_unknown,https://bgm.tv/subject/119849
2008,208098,,真功夫之奥运在我家,Movie,country_unknown,https://bgm.tv/subject/208098
2008,111272,丛林大反攻2,Open Season 2,Movie,country_unknown,https://bgm.tv/subject/111272
2008,130958,科学小怪蛋,Igor,Movie,country_unknown,https://bgm.tv/subject/130958
2008,111876,9.99澳元,$9.99,Movie,country_unknown,https://bgm.tv/subject/111876
2008,113260,小美人鱼3：爱丽儿的起源,The Little Mermaid: Ariel's Beginning,Movie,country_unknown,https://bgm.tv/subject/113260
2008,213428,星球大战：克隆人战争,Star Wars: The Clone Wars (2008),Movie,country_unknown,https://bgm.tv/subject/213428
2008,130787,太空黑猩猩,Space Chimps,Movie,country_unknown,https://bgm.tv/subject/130787
2008,131804,飞出个未来大电影2：万背之兽,Futurama: The Beast with a Billion Backs,Movie,country_unknown,https://bgm.tv/subject/131804
2008,508005,塞尔玛的蛋白质咖啡,인디애니박스 : 셀마의 단백질 커피,Movie,country_unknown,https://bgm.tv/subject/508005
2008,130809,,潜艇总动员,Movie,country_unknown,https://bgm.tv/subject/130809
2008,178859,葫芦兄弟 电影版,葫芦兄弟,Movie,country_unknown,https://bgm.tv/subject/178859
2008,111896,傻瓜与天使,Idiots and Angels,Movie,country_unknown,https://bgm.tv/subject/111896
2008,435602,西部意大利面,Western Spaghetti,Movie,country_unknown,https://bgm.tv/subject/435602
2008,49696,大雄兔,Big Buck BUNNY,Movie,country_unknown,https://bgm.tv/subject/49696
2008,147433,捉龙特攻队,Chasseurs de dragons,Movie,country_unknown,https://bgm.tv/subject/147433
2008,646238,,Les Naufragés de Carthage,Movie,country_unknown,https://bgm.tv/subject/646238
2008,46121,霍顿与无名氏,Horton Hears a Who!,Movie,country_unknown,https://bgm.tv/subject/46121
2008,43083,暗夜恐惧,Peur(s) du noir,Movie,country_unknown,https://bgm.tv/subject/43083
2008,112686,蓝调之歌,Sita Sings the Blues,Movie,country_unknown,https://bgm.tv/subject/112686
2008,165573,后裔,Descendants,Movie,country_unknown,https://bgm.tv/subject/165573
2008,115729,盲点,Blind Spot,Movie,country_unknown,https://bgm.tv/subject/115729
2008,156710,,City Of Rott,Movie,country_unknown,https://bgm.tv/subject/156710
2008,156711,死亡之怒,Dead Fury,Movie,country_unknown,https://bgm.tv/subject/156711
2008,475976,当它还是蓝色的时候,When It Was Blue,Movie,country_unknown,https://bgm.tv/subject/475976
2009,37470,最後的三月,最後の三月,OVA,archive_subject_missing,https://bgm.tv/subject/37470
2009,126732,我的小马：星星许愿冒险,My Little Pony: Twinkle Wish Adventure,OVA,country_unknown,https://bgm.tv/subject/126732
2009,210715,亲吻那片花瓣 玲绪麻衣日记,その花びらにくちづけを 玲緒麻衣だいありぃ,OVA,archive_subject_missing,https://bgm.tv/subject/210715
2009,462900,机动战士高达ZZ：数据碎片,GUNDAM FRAG.,OVA,country_unknown,https://bgm.tv/subject/462900
2009,308141,钢之炼金术师 FULLMETAL ALCHEMIST 番外篇,鋼の錬金術師 FULLMETAL ALCHEMIST 番外編,OVA,archive_subject_missing,https://bgm.tv/subject/308141
2009,1789,,AIKa ZERO,OVA,country_unknown,https://bgm.tv/subject/1789
2009,3712,限定少女。,限定少女。,OVA,country_unknown,https://bgm.tv/subject/3712
2009,70886,,Peeping Life -The Perfect Edition-,OVA,country_unknown,https://bgm.tv/subject/70886
2009,160516,地狱甲子园,地獄甲子園,OVA,country_unknown,https://bgm.tv/subject/160516
2009,356474,最终幻想7：降临之子 完全版,FINAL FANTASY VII ADVENT CHILDREN COMPLETE,OVA,country_unknown,https://bgm.tv/subject/356474
2009,637462,,Tigger & Pooh and a Musical Too,OVA,country_unknown,https://bgm.tv/subject/637462
2009,20919,,ABUNAI SISTERS -KOKO & MIKA-,OVA,country_unknown,https://bgm.tv/subject/20919
2009,390689,没有浪漫,로망은 없다,Movie,country_unknown,https://bgm.tv/subject/390689
2009,111878,地下理想国,Metropia,Movie,country_unknown,https://bgm.tv/subject/111878
2009,8466,佛陀再诞,仏陀再誕,Movie,country_unknown,https://bgm.tv/subject/8466
2009,158205,鸽中谍,Pigeon: Impossible,Movie,country_unknown,https://bgm.tv/subject/158205
2009,130950,追梦小海豚,The Dolphin: Story of a Dreamer,Movie,country_unknown,https://bgm.tv/subject/130950
2009,2310,麦兜响当当,麥兜响噹噹,Movie,country_unknown,https://bgm.tv/subject/2310
2009,17677,宇宙一直线,宇宙一直線,Movie,country_unknown,https://bgm.tv/subject/17677
2009,414479,熊猫侠,The Prodigy,Movie,country_unknown,https://bgm.tv/subject/414479
2009,115622,惊恐小镇,Panique au village,Movie,country_unknown,https://bgm.tv/subject/115622
2009,644408,拉斯卡尔,Lascars,Movie,country_unknown,https://bgm.tv/subject/644408
2009,130521,牧羊犬郁金香,My Dog Tulip,Movie,country_unknown,https://bgm.tv/subject/130521
2009,112446,,BATON,Movie,country_unknown,https://bgm.tv/subject/112446
2009,144462,在阁楼上有谁今天过生日？,Na pude aneb Kdo má dneska narozeniny?,Movie,country_unknown,https://bgm.tv/subject/144462
2009,142069,神奇女侠,Wonder Woman,Movie,country_unknown,https://bgm.tv/subject/142069
2009,116170,芭比之拇指姑娘,Barbie Presents Thumbelina,Movie,country_unknown,https://bgm.tv/subject/116170
2009,131889,飞出个未来大电影4：绿色狂想,Futurama: Into the Wild Green Yonder,Movie,country_unknown,https://bgm.tv/subject/131889
2009,38428,爆炸头武士：复活,Afro Samurai: Resurrection,Movie,country_unknown,https://bgm.tv/subject/38428
2009,105740,小战象2,ก้านกล้วย 2,Movie,country_unknown,https://bgm.tv/subject/105740
2009,109599,龟背竹,Monstera Deliciosa,Movie,country_unknown,https://bgm.tv/subject/109599
2009,137105,老掉牙,Old Fangs,Movie,country_unknown,https://bgm.tv/subject/137105
2009,333930,对不起先生轶事,제불찰씨 이야기,Movie,country_unknown,https://bgm.tv/subject/333930
2009,28363,球道,球道,Movie,country_unknown,https://bgm.tv/subject/28363
2009,132481,透明的孤独,Invisible Loneliness,Movie,country_unknown,https://bgm.tv/subject/132481
2009,435579,浴室里的鳄鱼,Krokodill,Movie,country_unknown,https://bgm.tv/subject/435579
2009,436424,飞翔冒险记,Voando Em Busca de Aventuras!,Movie,country_unknown,https://bgm.tv/subject/436424
2009,436690,,Monstros e Monstrinhos,Movie,country_unknown,https://bgm.tv/subject/436690
2009,436692,小蜜蜂,Abelhinhas,Movie,country_unknown,https://bgm.tv/subject/436692
2009,439435,松鼠的爱,Scrat in Love,Movie,country_unknown,https://bgm.tv/subject/439435
2010,325085,,"Ultramarines: A Warhammer 40,000 Movie",OVA,country_unknown,https://bgm.tv/subject/325085
